brand,title,stock_status,product_price,cash_discount_price,emi_price,processor,webcam,warranty,url
Asus,ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 512GB SSD Laptop (Peacock Blue),In Stock,58000,57500,60490,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)
",VGA camera,02 Years Warranty (01 year warranty of Battery and Adapter ),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i3-blue-laptop
Asus,ASUS VivoBook 15 X515EA 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 256GB SSD & 1TB HDD Laptop,In Stock,73600,67990,71525,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","VGA camera
",02 Years Warranty (01 year warranty of Battery and Adapter ),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i5-1tb-hdd-4gb-ram-laptop
Dell,DELL INSPIRON 16 5620 CORE I7 12TH GEN 16-INCH FULL HD PLUS DISPLAY 16GB RAM 512GB SSD GEFORCE MX570 2GB GRAPHICS LAPTOP,In Stock,134000,134000,140968,Core i7-1255U 3.50 GHz up to 4.70 GHz ,"1080p at 30 fps FHD camera
","02 Years Warranty (Battery and Adapter 2 Years)
",https://www.techlandbd.com/dell-inspiron-16-5620-i7-laptop
Dell,Dell Latitude 15 3520 15.6 inch HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop,In Stock,52000,52000,54704,"Intel Core i3-1115G4 (6M Cache, 3.00 GHz up to 4.10 GHz)","720p at 30 fps HD camera, single integrated microphone
","03 Year Warranty
",https://www.techlandbd.com/dell-latitude-3520-i3-4gb-laptop
Dell,Dell Vostro 15 3500 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 1TB HDD Laptop,In Stock,51000,51000,53652,"Intel Core i3-1115G4 Processor (6MB Cache, 3.0 GHz up to 4.10 GHz)
","1280x720 Intergrated HD Webcam
",3 years,https://www.techlandbd.com/dell-vostro-15-3500-core-i3-laptop
HP,HP 15s-du1117TU 15.6 inch HD Display Intel Pentium 5030 4GB RAM 1TB HDD Laptop,In Stock,40500,40500,42606,"Intel Pentium 5030 (1.1 GHz base frequency, up to 3.0 GHz burst frequency, 4 MB L2 cache, 4 cores)
","HP True Vision 720p HD camera with integrated dual array digital microphones
",2 years,https://www.techlandbd.com/hp-15s-du1117tu-laptop
Dell,Dell XPS 15 9510 15.6 inch OLED 3.5K Touch Display Core i9 11th Gen 32GB RAM 1TB SSD Laptop with RTX 3050 Ti 4GB Graphics,In Stock,0,0,0,"Intel Core i9-11900H Processor (24M Cache, 2.50 GHz up to 4.80 GHz)
",720p at 30 fps HD camera ,02 years International Limited Warranty (1 year for Battery & Adapter) ,https://www.techlandbd.com/dell-xps-15-9510-core-i9-laptop
Gigabyte,GIGABYTE AORUS 15 9MF 15.6 FHD 360HZ DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH RTX 4050 6GB GRAPHICS,In Stock,160000,160000,168320,"Intel Core i5-12500H Processor 4.5 GHz (18MB Cache, up to 4.5 GHz, 4 P-cores and 8 E- cores)",HD Webcam ,2 Years,https://www.techlandbd.com/gigabyte-aorus-15-9mf-core-i5-gaming-laptop
HP,HP 15s-EQ1578AU 15.6 inch Full HD Display Athlon 3050U 8GB RAM 256GB SSD Laptop,In Stock,51200,51200,53862,"AMD Athlon Silver 3050U (2.3 GHz base clock, up to 3.2 GHz max boost clock, 4 MB L3 cache, 2 cores, 2 threads)
","HP TrueVision HD Camera with integrated dual array digital microphone
",2 years,https://www.techlandbd.com/hp-15s-eq1578au-laptop
Dell,Dell Vostro 15 3510 15.6 Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop with MX350 2GB Graphics,In Stock,86000,86000,90472,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
","720p at 30 fps HD camera, single-integrated microphone
","02 Year Warranty
",https://www.techlandbd.com/dell-vostro-15-3510-core-i5-laptop
HP,HP 15S-DU3039TX 15.6 INCH FULL HD DISPLAY I5 11TH GEN 8GB RAM 1TB HDD LAPTOP WITH 2 GB MX450 GRAPHICS,In Stock,83500,81500,85738,"Intel Core i5-1135G7 (up to 4.2 GHz with Intel® Turbo Boost Technology, 8 MB L3 cache, 4 cores)
","HP True Vision 720p HD camera with integrated dual array digital microphones
",2 Years,https://www.techlandbd.com/hp-15s-du3039tx-laptop
HP,HP 15s-eq3619AU 15.6 inch FHD Display Ryzen 5 5625U 8GB RAM 512GB SSD Laptop,In Stock,75200,75200,79110,"AMD Ryzen 5 5625U (up to 4.3 GHz, 16 MB L3 cache, 6 cores, 12 threads)
",HP TrueVision HD Camera with integrated dual array digital microphone,"2 year international warranty (Battery and Adapter 1 year of warranty)
",https://www.techlandbd.com/hp-15s-eq3619au-laptop
Dell,Dell Latitude 3420 14 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,90500,82000,86264,"11th Generation Intel Core i5-1135G7 (4C, 2.40GHz Up to 4.20GHz, 8MB) ",integrated Widescreen HD 720P Webcam ,"03 Year Warranty
",https://www.techlandbd.com/dell-latitude-3420-core-i5-laptop
HP,HP 15S-FQ2597TU 15.6 INCH FULL HD DISPLAY I3 11TH GEN 8GB RAM 256GB SSD LAPTOP,In Stock,59000,59000,62068,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)","HP True Vision 720p HD camera with integrated dual array digital microphones
",2 Year International Warranty (Battery & Adapter 01 Year),https://www.techlandbd.com/hp-15s-fq2597tu-laptop
HP,HP 15S-FQ5620TU 15.6 inch Full HD Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,In Stock,81000,81000,85212,"Intel Core i5-1235U Processor 12M Cache, up to 4.40 GHz, with IPU",HP True Vision 720p HD camera with integrated dual array digital microphones,02 years International Limited Warranty,https://www.techlandbd.com/hp-15s-fq5620tu-laptop
HP,HP 250 G8 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 1TB HDD Laptop,In Stock,76000,75800,79742,Intel Core i5-1135G7 Processor ,"HD Webcam
","3 years International Limited Warranty (Terms & condition Apply As Per HP)
",https://www.techlandbd.com/hp-250-g8-core-i5-laptop
HP,HP ENVY 15-EP1890TX 15.6 INCH FULL HD TOUCH INTEL I7 11TH GEN 16 GB RAM 1 TB SSD LAPTOP WITH RTX 3050TI 4GB GRAPHICS,In Stock,190000,190000,199880,"Intel Core i7-11800H (up to 4.6 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 8 cores, 16 threads)
",HP Wide Vision 720p HD camera with camera ,2 years,https://www.techlandbd.com/hp-envy-15-ep1890tx-laptop
HP,HP Pavilion 15-EG2073TU 15.6 inch Full HD Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,In Stock,93000,93000,97836,"Intel Core i5-1240P Processor (12M Cache, up to 4.40 GHz)
Total Cores. 12 ; ","HP True Vision 720p HD
",3 years,https://www.techlandbd.com/hp-pavilion-15-eg2073tu-laptop
HP,HP Pavilion x360 14-dw1029TU 14-inch Multitouch Full HD Display Core i5 11th Gen 8GB RAM 512 GB SSD 2-in-1 laptop,In Stock,95000,89990,94669,Intel i5 11th Gen 1135G7-2.40 To 4.20 GHz,"HP Wide Vision HD Camera with integrated dual array digital microphone
","02 years International Limited Warranty (Terms & condition Apply As Per HP)
",https://www.techlandbd.com/hp-pavilion-x360-14-dw1029tu-laptop
HP,HP 240 G8 14 inch Full HD Display Core i5 11th Gen 8GB RAM 1TB HDD Laptop,In Stock,69000,69000,72588,"Intel Core i5-1135G7 (up to 4.2 GHz with Intel Turbo Boost Technology, 8 MB L3 cache, 4 cores)","HP TrueVision HD camera
",,https://www.techlandbd.com/hp-240-g8-core-i5-1tb-laptop
HP,HP 250 G8 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 1TB HDD Laptop,In Stock,58500,58500,61542,"Intel Core i3-1115G4 Processor (6M Cache, 3.00 GHz up to 4.10 GHz)
","HD Webcam
","3 years International Limited Warranty (Terms & condition Apply As Per HP)
",https://www.techlandbd.com/hp-250-g8-i3-laptop
HP,HP PROBOOK 440 G9 14 INCH FULL HD DISPLAY INTEL I7 12TH GEN 8GB RAM 512GB SSD LAPTOP,In Stock,115000,115000,120980,Intel Core i7-1255U (1.70GHz up to 4.70 GHz),"720p HD privacy camera
",3 Years,https://www.techlandbd.com/hp-probook-440-g9-core-i7-gen-laptop
HP,HP PROBOOK 440 G9 14 INCH 14 INCH FULL HD DISPLAY INTEL I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,In Stock,90000,90000,94680,Intel Core i5-1235U Processor ,"720p HD privacy camera
",3 Years,https://www.techlandbd.com/hp-probook-440-g9-laptop
HP,HP PROBOOK 450 G8 15.6-INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 256GB SSD LAPTOP,In Stock,71500,69500,73114,"Intel Core i3-1115G4 Processor (3.0 GHz base clock, up to 4.1 GHz with Intel Turbo Boost Technology 2 cores and 6 MB cache)","IR HD Webcam
",03 years Warranty (battery & adapter 01 year),https://www.techlandbd.com/hp-probook-450-g8-i3-11th-laptop
HP,HP VICTUS 16-D0445TX 16.1 INCH DISPLAY INTEL I7 11TH GEN 16GB RAM 512GB SSD LAPTOP WITH 4GB GRAPHICS,In Stock,150000,150000,157800,"Intel Core i7-11800H Processor (24M Cache, 2.30 GHz up to 4.60 GHz)
","HP Wide Vision 720p HD camera with integrated dual array digital microphones
",2 years,https://www.techlandbd.com/hp-victus-16-d0445tx-laptop
Huawei,Huawei MateBook B3-520 15.6 Inch Full HD Display Core I3 11th Gen 8GB RAM 256GB SSD Laptop,In Stock,64000,60000,63120,"Intel Core i3-1115G4 (6MB Cache, 3.00 GHz, up to 4.10 GHz)",720P HD camera,2 Years,https://www.techlandbd.com/huawei-matebook-b3-520-core-i3-laptop
Huawei,Huawei MateBook B3-520 15.6 Inch Full HD Display Core I5 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,76000,75500,79426,"Intel Core i5-1135G7 processor (Quad-core, 2.4 GHz base frequency, up to 4.2 GHz with Intel Turbo Boost Technology, 8 MB L3 cache)",720P HD camera,2 Years,https://www.techlandbd.com/huawei-matebook-b3-520-core-i5-11th-gen-laptop
Huawei,Huawei MateBook B3-420 14 Inch Full HD Display Core I5 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,76000,75500,79426,"Intel Core i5-1135G7 processor (Quad-core, 2.4 GHz base frequency, up to 4.2 GHz with Intel Turbo Boost Technology, 8 MB L3 cache)",720P HD camera,2 Years,https://www.techlandbd.com/huawei-matebook-b3-420-core-i5-laptop
Huawei,Huawei MateBook D15 15.6 inch FHD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,78000,75500,79426,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",720P HD Recessed Camera,"2 years Warranty
",https://www.techlandbd.com/huawei-matebook-d15-core-i5-laptop
Huawei,Huawei Matebook D14 14 inch FHD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,77999,75000,78900,"Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)
",720P HD Recessed Camera,"2 years Warranty
",https://www.techlandbd.com/huawei-matebook-d14-core-i5-laptop
Huawei,Huawei MateBook D15 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 256GB SSD Laptop,In Stock,63500,60000,63120,"Intel Core i3-1115G4 Processor
6M Cache, up to 4.10 GHz",720P HD Recessed Camera,"2 years Warranty
",https://www.techlandbd.com/huawei-matebook-d15-core-i3-laptop
Lenovo,LENOVO IDEAPAD 5i 15IAL7 15.6 INCH IPS DISPLAY 12 GEN CORE I5 16GB RAM 512GB SSD LAPTOP WITH MX550 2GB GRAPHICS,In Stock,111000,111000,116772,"Intel Core i5-1235U, 10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB
","FHD 1080p with Privacy Shutter
",2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-5-15ial7-12-gen-core-i5-laptop
Huawei,HUAWEI MATEBOOK D16 16 INCH IPS FULL HD DISPLAY INTEL I5-12450H 16GB RAM 512GB SSD LAPTOP,In Stock,102999,98500,103622,"Intel Core i5-12450H 12th Gen 3.30 GHz up to 4.40 GHz
","1080P FHD camera
",2 years,https://www.techlandbd.com/huawei-matebook-d16-laptop
Lenovo,LENOVO IDEAPAD 5 15.6 INCH FHD DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD LAPTOP WITH MX550 2GB GRAPHICS,In Stock,158000,158000,166216,"Intel® Core™ i7-1255U, 10C (2P + 8E) / 12T, P-core 1.7 / 4.7GHz, E-core 1.2 / 3.5GHz, 12MB",FHD 1080p with Privacy Shutter,2 Years,https://www.techlandbd.com/lenovo-ideapad-5-82sf00f7lk-laptop
Lenovo,LENOVO IDEAPAD GAMING 3 16IAH716 INCH WUXGA IPS 165HZ DISPLAY 12TH GEN CORE I7 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,In Stock,168000,165000,173580,"Intel® Core™ i7-12650H, 10C (6P + 4E) / 16T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB
","HD Webcam
",2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-gaming-3i-12th-gen-core-i7-gaming-laptops
Lenovo,LENOVO IDEAPAD GAMING 3I 16 INCH WUXGA IPS 165HZ DISPLAY CORE I5 12TH GEN 16GB RAM 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,In Stock,144000,144000,151488,"Processor Brand: Intel
Processor Model: Core i5-12450H ","FHD 1080p
","02 years International Limited Warranty (Terms & conditions Apply As Per Lenovo)
",https://www.techlandbd.com/lenovo-ideapad-gaming-3i-12th-gen-core-i5-laptop
Lenovo,LENOVO IDEAPAD FLEX 5I 14 INCH WUXGA TOUCH IPS DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD LAPTOP,In Stock,149000,149000,156748,Core i7-1255U,Yes,02 years International Limited Warranty,https://www.techlandbd.com/lenovo-ideapad-flex-5i-core-i7-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 15.5 INCH DISPLAY INTEL CORE I3 12TH GEN 8GB DDR4 512 GB SSD LAPTOP,In Stock,65000,65000,68380,"Intel Core i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB
",HD 720p with Privacy Shutter,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-slim-3i-intel-core-i3-8gb-512-gb-ssd-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 14 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 256GB SSD LAPTOP,In Stock,75000,75000,78900,"Intel Core i5-1235U, 10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB",HD 720p with Privacy Shutter,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-12th-gen-laptop
Lenovo,Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i3 11th Gen 4GB RAM 256GB SSD Laptop,In Stock,55000,51000,53652,"Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)
","FW TPM 2.0,Camera Privacy Shutter ",2 years International Limited Warranty (Terms & condition Apply As Per Lenovo),https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i3-11th-gen-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 15.6 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,In Stock,84000,84000,88368,"Intel Core i5-1235U, 10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB",HD 720p with Privacy Shutter,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-slim-3i-15.6-inch-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 15IGL 15.6 INCH FULL HD DISPLAY INTEL CELERON N4020 4GB RAM 1TB HDD LAPTOP,In Stock,36000,36000,37872,"Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz)
",HD Webcam,3 years International Limited Warranty (Terms & condition Apply As Per Lenovo),https://www.techlandbd.com/lenovo-ideapad-slim-3i-15igl-laptop
Lenovo,Lenovo IdeaPad Slim 3i 15IGL 15.6 inch FULL HD Display Intel Celeron N4020 4GB RAM 256GB SSD Laptop (3 years Warranty),In Stock,39000,36000,37872,"Intel Celeron N4020 Processor (4M Cache,1.10 GHz up to 2.80 GHz)
",HD Webcam,3 years International Limited Warranty (Terms & condition Apply As Per Lenovo),https://www.techlandbd.com/lenovo-ideapad-slim-3i-15igl-4gb-ram-256gb-ssd-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,In Stock,86000,86000,90472,Processor Brand: Intel ,HD Webcam,"02 years Warranty (Terms & conditions Apply As Per Lenovo)
",https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-12th-laptop
Lenovo,Lenovo IdeaPad Slim 3i 15.6 inch Full HD Display Core i3 11th Gen 8GB RAM 250GB SSD 1TB HDD Laptop,In Stock,55500,55500,58386,"Intel Core i3-1115G4 Processor (6MB cache, 3.0 GHz up to 4.1 GHz)
","FW TPM 2.0,Camera Privacy Shutter ",2 years International Limited Warranty (Terms & condition Apply As Per Lenovo),https://www.techlandbd.com/lenovo-ideapad-slim-3i-i3-11th-gen-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I INTEL CORE I3 11TH GEN 8GB RAM 1TB HDD 14 INCH FULL HD DISPLAY LAPTOP,In Stock,55500,55500,58386,"Intel Core i3-1115G4 (2C / 4T, 3.0 / 4.1GHz, 6MB)",HD 720p with Privacy Shutter,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i3-11th-8gb-gen-laptop
Lenovo,LENOVO IP SLIM 3I 15.5 INCH FULL HD DISPLAY INTEL CORE I3 12TH GEN 8GB RAM 512GB SSD LAPTOP,In Stock,65000,65000,68380,"Intel Core i3-1215U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB
",HD WebCam,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ip-slim-3i-intel-core-i3-12th-gen-laptop
Lenovo,LENOVO IP SLIM 3I INTEL CORE I3 14 INCH FULL HD DISPLAY 11TH GEN 8GB RAM 1TB HDD LAPTOP,In Stock,55500,55500,58386,"Intel Core i3-1115G4 (2C / 4T, 3.0 / 4.1GHz, 6MB)",HD 720p with Privacy Shutter,2 Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-ip-slim-3i-core-i3-11th-gen-laptop-grey
Lenovo,LENOVO IDEAPAD SLIM 5I PRO 16 INCH LED DISPLAY INTEL I5 11TH GEN 16GB RAM 512GB SSD NVIDIA MX450 2GB GRAPHICS CARD LAPTOP (3 years Warranty),In Stock,121000,120000,126240,"Intel Core i5-11300H
","WebCam
IR & 720p + ToF Sensor ",3 years,https://www.techlandbd.com/lenovo-ideapad-slim-5i-pro-i5-11th-laptop
Lenovo,LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD TN DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP (3 years Warranty),In Stock,48000,48000,50496,"Intel Core i3-1005G1 Processor (4M Cache,1.20 GHz up to 3.40 GHz, 4 MB Cache, 4 Threads)","720p HD with privacy shutter, fixed focus","3 years International Limited Warranty (Terms & condition Apply As Per Lenovo)
",https://www.techlandbd.com/lenovo-ip-slim-3i-laptop
Lenovo,Lenovo Legion 5i Pro 16ITH6H 16 inch WQXGA 165Hz Display Core i7 11th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3070 8GB Graphics,In Stock,253000,253000,266156,"11th Generation Intel Core i7-11800H Processor (2.30 GHz, up to 4.60 GHz with Turbo Boost, 8 Cores, 16 Threads, 24 MB Cache)
","720p with E-camera Shutter
",3 Years International Limited Warranty (Terms & Conditions Apply As Per Lenovo).,https://www.techlandbd.com/lenovo-legion-5i-pro-16ith6h-gaming-laptop
Lenovo,Lenovo Legion 7 16ACHG6 16 inch WQXGA 165Hz Display Ryzen 9 5900HX 16GB RAM 1TB SSD Gaming Laptop with RTX 3080 16GB Graphics,In Stock,332500,329000,346108,"AMD Ryzen 9 5900HX Processor (3.3 GHz, up to 4.6 GHz Max Boost, 8 Cores, 16 Threads,16MB Cache)","HD 720p, with E-camera shutter, fixed focus","3 Year Warranty (Terms & condition Apply As Per Lenovo)
",https://www.techlandbd.com/lenovo-legion-7-16achg6-gaming-laptop
Lenovo,LENOVO LEGION SLIM 7 16IAH7 16 INCH WQXGA 165HZ DISPLAY INTEL CORE I7 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3070 8GB GRAPHICS,In Stock,263000,259000,272468,"Intel® Core™ i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB","FHD 1080p with E-shutter
",2-Years (Battery + Adapter 1 Year),https://www.techlandbd.com/lenovo-legion-s7-16iah7-gaming-gaming-laptop
Lenovo,LENOVO LEGION SLIM 7i 16IAH7 16 INCH WQXGA 165HZ DISPLAY INTEL CORE I7 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,In Stock,258000,255000,268260,"Intel® Core™ i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB","FHD 1080p with E-shutter
",3 Years,https://www.techlandbd.com/lenovo-legion-s7-16iah7-gaming-laptop
Lenovo,Lenovo ThinkBook 14 G2 ITL 14 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop,In Stock,79750,69800,73430,"Processor Brand:
Intel",WebCam: HD Webcam,3 Year International (1 year for Battery and Adapter),https://www.techlandbd.com/lenovo-thinkbook-14-g2-itl-laptop
Lenovo,LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB SSD LAPTOP,In Stock,88000,82300,86580,"Intel Core i5 1135G7 (4Core / 8Thread - 2.4 / 4.2GHz, 8MB)
",HD 720p with Privacy Shutter,3 Years International (1 year for Battery and Adapter),https://www.techlandbd.com/lenovo-thinkbook-14-g2-i5-11th-gen-laptop
Lenovo,LENOVO THINKBOOK 14 G2 ITL 14 INCH FULL HD INTEL I5 11TH 8GB RAM 512GB SSD LAPTOP,In Stock,83500,83500,87842,"Intel Core i5 1135G7 (4Core / 8Thread - 2.4 / 4.2GHz, 8MB)
",HD 720p with Privacy Shutter,3 Years International (1 year for Battery and Adapter),https://www.techlandbd.com/lenovo-thinkbook-14-g2-itl-i5-11th-gen-laptop
Lenovo,LENOVO YOGA SLIM 7 CARBON 13IAP7 13.3 INCH IPS 90HZ DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD LAPTOP,In Stock,193000,193000,203036,"Intel® Core™ i7-1260P, 12C (4P + 8E) / 16T, P-core 2.1 / 4.7GHz, E-core 1.5 / 3.4GHz, 18MB
","HD 720p + IR with E-shutter, ToF Sensor
",2 YEARS,https://www.techlandbd.com/lenovo-yoga-slim-7-carbon-13iap7-core-i7-12th-gen-laptop
Lenovo,LENOVO YOGA SLIM 7I PRO 14 INCH IPS DISPLAY INTEL CORE I7 12 GEN 2GB GRAPHICS 16GB RAM 512GB SSD LAPTOP,In Stock,169000,169000,177788,"Intel Core i7-12700H, 14C (6P + 8E) / 20T, P-core 2.3 / 4.7GHz, E-core 1.7 / 3.5GHz, 24MB
","FHD 1080p + IR, ToF Sensor
",,https://www.techlandbd.com/lenovo-yoga-slim-7i-pro-intel-core-i7-laptop
MSI,MSI Katana GF66 12UC 15.6 inch Full HD 144Hz Display Core i5 12th Gen 8GB RAM 512GB SSD Gaming Laptop With RTX 3050 4GB Graphics,In Stock,112900,112900,118771,"Intel Core i5-12450H Processor
12M Cache, up to 4.40 GHz (8Core + 12 Threads)",HD type (,2 Years,https://www.techlandbd.com/msi-katana-gf66-12uc-i5-gaming-laptop
MSI,MSI Creator M16 A12UC 16 Inch QHD+ Display Core I7 12th Gen 16GB RAM 512GB SSD Creative Laptop With RTX 3050 4GB Graphics,In Stock,169000,167500,176210,"Core i7-12700H, (24MB, 3.50 GHz up to 4.70 GHz ) Core 14, Thread 20, (Performance-cores: 6, Efficient-cores: 8)",HD type (,2 Years Warranty,https://www.techlandbd.com/msi-creator-m16-a12uc-gaming-laptop
