title,href,processor_Type,RAM,Proc_Generation,Display
MSI GF63 Thin 11UC Intel Core i5 11400H 8GB 15.6 Inch FHD Display Black Gaming Laptop,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i5-11400h-8gb-15.6-inch-fhd-display-black-gaming-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
MSI Modern 14 B11MOU Intel Core i5 1155G7 14 Inch FHD IPS Display Carbon Gray Laptop,https://www.ryanscomputers.com/msi-modern-14-b11mou-intel-core-i5-1155g7-14-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Microsoft Surface Laptop 4 AMD Ryzen 5 4680U 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop #5PB-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-4-amd-ryzen-5-4680u-13.5-inch-pixelsense-multi-touch-display-platinum-alcantara-surface-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.5
Microsoft Surface Laptop 4 AMD Ryzen 7 4980U 15 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #1MW-00024,https://www.ryanscomputers.com/microsoft-surface-laptop-4-amd-ryzen-7-4980u-15-inch-pixelsense-multi-touch-display-matte-black-metal-surface-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 15
MSI Modern 14 B5M AMD Ryzen 7 5700U 14 Inch FHD IPS Display Carbon Gray Laptop #9S7-14DL24-089 / 9S7-155L26-246,https://www.ryanscomputers.com/msi-modern-14-b5m-amd-ryzen-7-5700u-14-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Ryzen 7,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
Asus VivoBook 15 K513EA Intel Core i7 1165G7 15.6 Inch FHD OLED Display Indie Black Laptop #L11364T-K513EA,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i7-1165g7-15.6-inch-fhd-oled-display-indie-black-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EP Intel Core i5 1135G7 15.6 Inch FHD Display Indie Black Laptop #BQ531T-K513EP,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i5-1135g7-15.6-inch-fhd-display-indie-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EP Intel Core i5 1135G7 15.6 Inch FHD Display Hearty Gold Laptop #BQ530T-K513EP,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i5-1135g7-15.6-inch-fhd-display-hearty-gold-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EP Intel Core i7 1165G7 15.6 Inch FHD Display Indie Black Laptop #BQ693T/BQ404T,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i7-1165g7-15.6-inch-fhd-display-indie-black-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EP Intel Core i7 1165G7 15.6 Inch FHD Display Transparent Silver Laptop #BQ694T-K513EP,https://www.ryanscomputers.com/asus-vivobook-15-k513ep-intel-core-i7-1165g7-15.6-inch-fhd-display-transparent-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IGL Intel CDC N4020 15.6 Inch HD Display Platinum Grey Laptop #81WQ00BUIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15igl-intel-cdc-n4020-15.6-inch-hd-display-platinum-grey-laptop,Processor Type. - Intel Celeron,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Microsoft Surface Laptop 4 Intel Core i5 1135G7 13.5 Inch Pixelsense Multi Touch Display Matte Black Laptop #5B2-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i5-1135g7-13-5-inch-pixelsense-multi-touch-display-matte-black-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.5
MSI Modern 15 A11MU Intel Core i5 1155G7 15.6 Inch FHD IPS Display Carbon Gray Laptop #9S7-155266-692 / 9S7-155266-895,https://www.ryanscomputers.com/msi-modern-15-a11mu-intel-core-i5-1155g7-15.6-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
MSI Modern 14 B10MW Intel Core i3 10110U 8GB RAM 14 Inch FHD IPS Display Carbon Gray Laptop #9S7-14D114-673,https://www.ryanscomputers.com/msi-modern-14-b10mw-intel-core-i3-10110u-8gb-ram-14-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 14
MSI Modern 14 B11MOU Intel Core i7 1195G7 14 Inch FHD IPS Display Carbon Gray Laptop #9S7-14D334-803,https://www.ryanscomputers.com/msi-modern-14-b11mou-intel-core-i7-1195g7-14-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
HP 15s-du1116TU Intel PQC Silver N5030 15.6 Inch HD Display Black Laptop #340P2PA-2Y,https://www.ryanscomputers.com/hp-15s-du1116tu-intel-pqc-silver-n5030-15.6-inch-hd-display-black-laptop,Processor Type. - Intel Pentium,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus X515EP Intel Core i5 1135G7 15.6 Inch FHD Display Peacock Blue Laptop #BQ200T-X515EP,https://www.ryanscomputers.com/asus-x515ep-intel-core-i5-1135g7-15.6-inch-fhd-display-peacock-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus X515MA Intel CDC N4020 15.6 Inch FHD Display Transparent Silver Laptop #BQ635T-X515MA,https://www.ryanscomputers.com/asus-x515ma-intel-cdc-n4020-15.6-inch-fhd-display-transparent-silver-laptop,Processor Type. - Intel Celeron,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus ZenBook 14 Ultralight UX435EA Intel Core i5 1135G7 14 Inch FHD Display Pine Grey Laptop #K9084T-UX435EA,https://www.ryanscomputers.com/asus-zenbook-14-ultralight-ux435ea-intel-core-i5-1135g7-14-inch-fhd-display-pine-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Asus VivoBook Pro 15 M3500QC AMD Ryzen 9 5900HX 15.6 Inch FHD OLED Finger Display Quiet Blue Laptop #L1179T-M3500QC,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-9-5900hx-15.6-inch-fhd-oled-finger-display-quiet-blue-laptop,Processor Type. - Ryzen 9,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus VivoBook Pro 15 M3500QA AMD Ryzen 7 5800H 15.6 Inch FHD OLED Display Quiet Blue Laptop #L1127T-M3500QA,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qa-amd-ryzen-7-5800h-15.6-inch-fhd-oled-display-quiet-blue-laptop,Processor Type. - Ryzen 7,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus VivoBook Pro 14X M7400QC AMD Ryzen 7 5800H 14 Inch WQXGA+ OLED Display 0 Degree Black Laptop #KM023T-M7400QC,https://www.ryanscomputers.com/asus-vivobook-pro-14x-m7400qc-amd-ryzen-7-5800h-14-inch-wqxga-oled-display-0-degree-black-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Asus VivoBook Pro 15 K3500PH Intel Core i5 11300H 15.6 Inch FHD Display Cool Silver Laptop #KJ262T-K3500PH,https://www.ryanscomputers.com/asus-vivobook-pro-15-k3500ph-intel-core-i5-11300h-15.6-inch-fhd-display-cool-silver-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo Yoga Slim 7i 14ITL5 Intel Core i7 1165G7 14 Inch FHD IPS Touch Display Slate Grey Laptop #82BH00D8IN,https://www.ryanscomputers.com/lenovo-yoga-slim-7i-14itl5-intel-core-i7-1165g7-14-inch-fhd-ips-touch-display-slate-grey-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo Yoga Slim 7i Carbon 13ITL5 Intel Core i7 1165G7 16GB DDR4 13.3 Inch QHD IPS Display Moon White Laptop #82EV006JIN-2Y,https://www.ryanscomputers.com/lenovo-yoga-slim-7i-carbon-13itl5-intel-core-i7-1165g7-16gb-ddr4-13.3-inch-qhd-ips-display-moon-white-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.3
Lenovo IdeaPad Slim 5i Pro 14ITL-6 Intel Core i5 1135G7 14 Inch 2.2K IPS Antiglare Display Storm Grey Laptop #82L300AFIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-pro-14itl-6-intel-core-i5-1135g7-14-inch-2.2k-ips-antiglare-display-storm-grey-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo IdeaPad Slim 3i 15ITL Intel Core i3 1005G1 15.6 Inch HD Antiglare Display Abyss Blue Laptop #81WE01J8IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl-intel-core-i3-1005g1-15.6-inch-hd-antiglare-display-abyss-blue-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 3i 15IML Intel Core i5 10210U 15.6 Inch FHD Display Platinum Grey Laptop #81WB0153IN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15iml-intel-core-i5-10210u-15.6-inch-fhd-display-platinum-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Lenovo Yoga 6 13ALC6 AMD Ryzen 5 5500U 13.3 Inch FHD IPS Touch Display Abyss Blue Laptop #82ND00AYIN-2Y,https://www.ryanscomputers.com/lenovo-yoga-6-13alc6-amd-ryzen-5-5500u-13.3-inch-fhd-ips-touch-display-abyss-blue-laptop,Processor Type. - Ryzen 5,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 13.3
Acer Extensa 15 EX215-52-37YW 10th Gen Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop #NX.EG8SI.002(128GB),https://www.ryanscomputers.com/acer-extensa-15-ex215-52-37yw-10th-gen-intel-core-i3-1005g1-black-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 Intel Core i3 1115G4 15.6 Inch FHD Display Mist Blue Speckle Laptop #WARLOCKN315TGL2205106B-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15-6-inch-fhd-display-mist-blue-speckle-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 Intel Core i3 1115G4 15.6 Inch FHD Display Carbon Black Laptop #WARLOCKN315TGL2205401-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15-6-inch-fhd-display-carbon-black-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 Intel Core i5 1135G7 15.6 Inch FHD Mist Blue Speckle Laptop #WARLOCKN315TGL2205001-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-15-6-inch-fhd-mist-blue-speckle-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 Intel Core i7 1165G7 15.6 Inch FHD Display Platinum Silver Laptop #WARLOCKN315TGL2205304B/WARLOCKN315TGL2205304BNTC,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i7-1165g7-15-6-inch-fhd-display-platinum-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 14 5410 Intel Core i7 11370H 14 Inch FHD Display Silver Laptop #CYBORGN514TGL22011011-2Y,https://www.ryanscomputers.com/dell-inspiron-14-5410-intel-core-i7-11370h-14-inch-fhd-display-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Acer Extensa 15 EX215-52-58SQ Intel Core i5 1035G1 15.6 Inch FHD Display Black Laptop #NX.EG8SI.003,https://www.ryanscomputers.com/acer-extensa-15-ex215-52-58sq-intel-core-i5-1035g1-15-6-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 14 5410 Intel Core i5 1135G7 14 Inch FHD Touch Display Silver Laptop #WATCHN514TGL22015021-2Y,https://www.ryanscomputers.com/dell-inspiron-14-5410-intel-core-i5-1135g7-14-inch-fhd-touch-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Inspiron 14 5410 Intel Core i5 1135G7 14 Inch FHD Silver Laptop #WATCHN514TGL22015047-2Y,https://www.ryanscomputers.com/dell-inspiron-14-5410-intel-core-i5-1135g7-14-inch-fhd-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Inspiron 14 5410 Intel Core i7 1165G7 14 Inch FHD Silver Laptop #WATCHN514TGL22015049-2Y,https://www.ryanscomputers.com/dell-inspiron-14-5410-intel-core-i7-1165g7-14-inch-fhd-silver-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Dell Inspiron 15 3501 Intel Core i5 1135G7 15.6 Inch FHD Display Blue Laptop #BULLN315TGL2105001-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3501-intel-core-i5-1135g7-15-6-inch-fhd-display-blue-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad Slim 5i 15ITL Intel Core i7 1165G7 15.6 Inch FHD IPS Antiglare Display Graphite Grey Laptop #82FG015GIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-15itl-intel-core-i7-1165g7-15.6-inch-fhd-ips-antiglare-display-graphite-grey-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
"Microsoft Surface Pro 8 Intel Core i7 1185G7 13 Inch Pixelsense Flow MultiTouch Display Graphite 2-in-1 Detachable Laptop #8PV-00017, 8PV-00027, 8PV-00028",https://www.ryanscomputers.com/microsoft-surface-pro-8-intel-core-i7-1185g7-13-inch-pixelsense-flow-multitouch-display-graphite-2-in-1-detachable-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13
Lenovo Yoga 9i 14ITL5 Intel Core i7 1185G7 14 Inch UHD Touch Display Shadow Black Laptop,https://www.ryanscomputers.com/lenovo-yoga-9i-14itl5-intel-core-i7-1185g7-14-inch-uhd-touch-display-shadow-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Microsoft Surface Go 2 (Wi-Fi) Intel PDC Gold 4425Y 10.5 Inch PixelSense MultiTouch Display Silver Laptop #STV-00001,https://www.ryanscomputers.com/microsoft-surface-go-2-wi-fi-intel-pdc-gold-4425y-10.5-inch-pixelsense-multitouch-display-silver-laptop,Processor Type. - Intel Pentium,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 10.5
Microsoft Surface Pro 7 Intel Core i7 1065G7 12.3 Inch PixelSense MultiTouch Display Matte Black Laptop #RQR-00001,https://www.ryanscomputers.com/microsoft-surface-pro-7-intel-core-i7-1065g7-12-3-inch-pixelsense-multitouch-display-matte-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 10th (Intel),Display Size (Inch) - 12.3
Microsoft Surface Laptop 4 Intel Core i7 1185G7 13.5 Inch Pixelsense Multi Touch Display Matte Black Laptop #5E1-00001 / 5D1-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-13-5-inch-pixelsense-multi-touch-display-matte-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.5
Microsoft Surface Laptop 4 Intel Core i7 1185G7 15 Inch Pixelsense Multi Touch Display Matte Black Laptop #5IP-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-15-inch-pixelsense-multi-touch-display-matte-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 15
Dell XPS 15 9510 Intel Core i9 11900H 15.6 Inch 3.5K OLED InfinityEdge Touch Display Silver Laptop,https://www.ryanscomputers.com/dell-xps-15-9510-intel-core-i9-11900h-15.6-inch-3.5k-oled-infinityedge-touch-display-silver-laptop,Processor Type. - Core i9,RAM - 32GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
HP Pavilion 13-bb0887TU Intel Core i5 1135G7 13.3 Inch FHD Display Silver Laptop #536B4PA-3Y,https://www.ryanscomputers.com/hp-pavilion-13-bb0887tu-intel-core-i5-1135g7-13.3-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 13.3
Asus VivoBook Pro 15 M3500QC AMD Ryzen 7 5800H 15.6 Inch FHD Display Cool Silver Laptop #KJ237T-M3500QC,https://www.ryanscomputers.com/asus-vivobook-pro-15-m3500qc-amd-ryzen-7-5800h-15.6-inch-fhd-display-cool-silver-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Asus X515FA Intel Core i3 10110U 15.6 Inch FHD Display Slate Grey Laptop #BQ014-X515FA,https://www.ryanscomputers.com/asus-x515fa-intel-core-i3-10110u-15.6-inch-fhd-display-slate-grey-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EA Intel Core i5 1135G7 15.6 Inch FHD OLED Display Transparent Silver Laptop #L12356T-K513EA,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i5-1135g7-15.6-inch-fhd-oled-display-transparent-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EA Intel Core i5 1135G7 15.6 Inch FHD LED Display Hearty Gold Laptop #BN2353T-K513EA,https://www.ryanscomputers.com/asus-vivobook-15-k513ea-intel-core-i5-1135g7-15.6-inch-fhd-led-display-hearty-gold-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 15.6 Inch FHD LED Display Indie Black Laptop #BN430T-K513EQ,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-led-display-indie-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 15.6 Inch FHD LED Display Transparent Silver Laptop #BN431T-K513EQ,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-led-display-transparent-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus VivoBook 15 K513EQ Intel Core i7 1165G7 15.6 Inch FHD LED Display Hearty Gold Laptop #BN432T-K513EQ,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i7-1165g7-15.6-inch-fhd-led-display-hearty-gold-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
HP 240 G8 Intel Core i5 1135G7 14 Inch FHD Display Black Laptop #4Z556PA-3Y,https://www.ryanscomputers.com/hp-240-g8-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
HP 14s-dq2775TU Intel Core i7 1165G7 14 Inch FHD Display Silver Laptop #4D9P0PA-2Y,https://www.ryanscomputers.com/hp-14s-dq2775tu-intel-core-i7-1165g7-14-inch-fhd-display-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo Yoga Slim 7 Carbon 14ACN6 AMD Ryzen 7 5800U 14 Inch 2.8K OLED WQHD Display Cloud Grey Laptop #82L0004PIN-2Y,https://www.ryanscomputers.com/lenovo-yoga-slim-7-carbon-14acn6-amd-ryzen-7-5800u-14-inch-2-8k-oled-wqhd-display-cloud-grey-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
MSI Modern 14 B11SB Intel Core i5 1155G7 14 Inch FHD IPS Display Carbon Gray Laptop,https://www.ryanscomputers.com/msi-modern-14-b11sb-intel-core-i5-1155g7-14-inch-fhd-ips-display-carbon-gray-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
,,,,,
MSI Prestige 14 A11SCX Intel Core i5 1135G7 14 Inch FHD IPS Display Carbon Grey Laptop #9S7-14C412-423,https://www.ryanscomputers.com/msi-prestige-14-a11scx-intel-core-i5-1135g7-14-inch-fhd-ips-display-carbon-grey-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
MSI Summit E14 A11SCS Intel Core i7 1185G7 14 Inch FHD Display Ink Black Laptop #9S7-14C414-233,https://www.ryanscomputers.com/msi-summit-e14-a11scs-intel-core-i7-1185g7-14-inch-fhd-display-ink-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Chuwi Corebook X Intel Core i5 8259U 14 Inch 2K IPS Display Grey Laptop,https://www.ryanscomputers.com/chuwi-corebook-x-intel-core-i5-8259u-14-inch-2k-ips-display-grey-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 8th (Intel),Display Size (Inch) - 14
Chuwi LarkBook Intel CQC N4120 13.3 Inch FHD IPS Display Grey Laptop,https://www.ryanscomputers.com/chuwi-larkbook-intel-cqc-n4120-13.3-inch-fhd-ips-display-grey-laptop,Processor Type. - Intel Celeron,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.3
Dell Inspiron 15 5510 Intel Core i7 11390H 15.6 Inch FHD Display Platinum Silver  Laptop #CYBORGN515TGL22014110C,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i7-11390h-15.6-inch-fhd-display-platinum-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3510 Intel PQC Silver N5030 15.6 Inch HD Display Carbon Black Laptop Laptop #WARLOCKN315GLK22056000,https://www.ryanscomputers.com/dell-inspiron-15-3510-intel-pqc-silver-n5030-15-6-inch-hd-display-carbon-black-laptop,Processor Type. - Intel Pentium,RAM - 4GB,Generation - Not Applicable,Display Size (Inch) - 15.6
